id,Class,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64,texture65,texture66,texture67,texture68,texture69,texture70,texture71,texture72,texture73,texture74,texture75,texture76,texture77,texture78,texture79,texture80,texture81,texture82,texture83,texture84,texture85,texture86,texture87,texture88,texture89,texture90,texture91,texture92,texture93,texture94,texture95,texture96,texture97,texture98,texture99,texture100,texture101,texture102,texture103,texture104,texture105,texture106,texture107,texture108,texture109,texture110,texture111,texture112,texture113,texture114,texture115,texture116,texture117,texture118,texture119,texture120,texture121,texture122,texture123,texture124,texture125,texture126,texture127,texture128,m1,m2,m3,m4,m5,m6,m7
956,truck,19.295082,7.6721315,0.0,0.0,0.0,0.0,0.0,1.4590164,138.55737,44.73771,0.0,0.0,0.0,0.0,0.18032785,31.081964,133.44263,25.459019,0.0,0.0,0.0,0.16393445,1.4754095,46.85246,17.442623,1.3114754,0.0,0.0,0.0,0.5245904,2.4590173,14.098363,26.245901,2.52459,0.0,0.0,0.0,0.0,0.0,4.557377,166.80328,33.229507,0.03278688,0.0,0.0,0.0,0.7377048,53.967216,162.63934,38.13115,0.19672136,0.0,0.0,0.5737705,3.2786899,39.426228,22.573772,3.47541,0.016393447,0.0,0.0,1.7868847,2.8032787,4.8688536,26.688526,4.6229506,0.0,0.0,0.0,0.0,0.0,2.6721315,165.70493,58.18033,1.0491802,0.0,0.0,0.0,0.098360665,32.491802,161.06557,45.885242,2.6557372,0.0,0.0,0.049180362,0.45901617,37.983604,22.295082,8.016395,1.2131143,0.21311477,0.0,0.18032795,0.7704914,3.5409837,19.72131,1.7213115,0.0,0.0,0.0,0.0,0.0,4.2622952,139.45901,39.311474,0.3606557,0.0,0.0,0.0,0.29508188,33.573772,138.2623,59.93443,3.2459009,0.0,0.0,0.0,0.08196722,21.836065,15.721312,22.508196,7.803277,1.3442628,0.0,0.0,0.0,1.1147541,3.092943493854432,8.55298354217387,11.472643938171704,10.964782321980358,22.21631391366573,15.608107448897599,22.610016103471448
1058,van,17.865248,9.6170225,3.3829794,3.5744703,3.8297892,1.9219859,1.1631197,2.0,123.234055,43.758873,7.7092166,6.1347475,4.3262415,1.3829778,1.1489365,25.751776,125.9929,30.858158,4.992906,1.8226957,1.8439704,1.1347523,1.3758868,41.56737,20.560284,2.9929082,0.79432595,1.2411348,2.475179,2.652483,2.0070913,10.021277,23.425531,5.3687944,3.6312065,6.0425572,8.709217,3.6808531,1.3262415,5.1560283,149.0,38.808514,9.950352,11.439722,13.212764,5.7588706,2.8581572,51.652485,155.61702,49.716316,9.524819,5.8014154,4.290778,2.3617003,2.2198582,40.042557,27.624113,7.581561,1.8865252,1.0921981,1.3262416,2.2411346,1.9007082,5.0567374,24.191486,4.567376,0.5390073,2.5035472,6.3262434,6.7446775,4.6241126,6.382978,146.91489,40.588654,1.8581568,5.468088,13.50355,11.099284,11.4255295,45.602833,155.68794,32.489365,2.7588654,3.3404272,5.2411327,5.248225,9.290783,56.90071,27.12766,4.319148,1.1702135,0.8936176,0.8652479,0.9929081,2.0709212,8.106382,18.524822,2.0,0.69503564,2.3758876,2.6950345,3.0,3.7234044,8.787235,127.43972,25.652483,1.4397177,2.7588654,4.404253,6.333332,7.05674,48.141846,126.028366,35.191486,0.602837,0.7304966,1.2836869,2.2765956,5.6453915,35.553192,17.028368,7.7163134,1.7446809,1.787235,1.4680848,0.85815674,0.7659576,3.021276,3.100065833784238,7.354130428956009,11.254501029328233,13.215285599710262,25.504035416043173,16.89237404846871,25.77930897914588
69,bike,17.728033,33.322178,21.556486,8.73222,4.514644,4.460251,4.3891234,3.008368,90.00419,64.736404,17.85356,5.100419,3.7112954,3.9623444,3.8577392,22.72385,86.209206,31.690382,6.1757298,4.1924667,3.9163165,5.6610847,7.644353,37.82426,14.87029,3.1966522,3.9958134,6.430957,11.472807,8.7364025,8.644353,16.75314,25.640167,17.58159,14.079498,9.523014,9.464435,7.3640194,4.7071137,5.4853554,129.20502,52.188282,14.974897,8.481173,7.426779,4.7322164,6.0962334,44.857746,130.62344,42.510456,8.861924,6.9372463,8.092057,5.3514624,5.7824273,39.45189,21.903763,5.8535566,3.9874446,7.66108,14.87866,8.907949,5.497907,9.338912,27.405859,6.225941,3.4016747,5.891213,9.548119,9.464434,11.292888,18.656904,129.91632,44.61507,5.108787,4.539749,8.535564,10.175735,13.974895,52.732224,131.45607,37.698746,4.8451905,4.5774097,7.920495,7.2970767,9.092051,44.774063,21.707113,7.866109,3.4560668,7.995813,15.949798,7.200837,4.2092075,5.857739,21.343098,3.2426777,3.0920496,4.753136,6.284521,9.004185,17.815903,30.903767,93.267784,22.288704,4.464437,5.748956,4.3389115,5.774058,15.225938,67.41841,87.196655,39.983257,8.832635,4.983263,3.7071152,4.305436,5.09205,32.48536,14.28452,18.07113,9.158995,9.602512,13.280334,5.991627,3.4351435,2.9037666,3.1027321774473573,10.66483397659196,12.099100502638015,11.741096952965245,23.664653589831637,17.878828212368294,24.561892714702704
188,boat,12.955882,5.1470585,9.426472,7.691176,14.25,14.573527,2.882352,3.1764708,90.39706,29.705881,11.602941,13.176472,9.647059,10.75,3.779412,17.411766,103.52941,29.308823,6.4264708,5.3970594,4.2794123,1.1764706,5.941176,29.779408,13.588236,3.8529418,3.4264705,4.5294123,14.838235,6.558824,9.485297,9.411765,16.544119,7.044117,12.955882,13.75,16.88235,20.485296,7.470591,7.5,122.66176,27.220589,14.926473,23.573532,24.338236,16.45588,9.5,42.073532,142.05882,37.661762,10.970589,9.029411,8.514703,6.191176,9.926471,35.147057,23.75,5.308824,3.3235295,7.220588,17.323528,7.2205877,8.058825,9.102941,18.014706,5.3823524,5.1470585,14.985297,20.36765,18.588236,13.558825,11.911767,121.73529,35.67647,5.6764708,16.558823,24.955885,24.455883,17.72059,31.25,143.23529,30.779411,5.6617637,5.5735292,7.9558825,9.955881,13.867648,40.4853,24.75,5.7205877,5.25,5.8088245,16.911764,6.5294123,3.779412,6.5441165,13.235295,7.955883,2.4264705,13.941176,17.19118,13.382352,13.955882,10.92647,90.7794,21.352942,1.1764706,11.235296,11.926472,13.367649,15.764703,27.5,108.661766,33.882355,2.514706,1.5882353,3.6764708,3.720588,6.1029415,21.617647,15.338236,9.764704,3.691176,4.838236,13.07353,3.102941,0.4558824,2.411764,2.813064039847035,6.462511296160371,10.91290164108447,10.422452783380956,21.090552347439317,13.653776396563183,22.445881107220103
291,canoe,14.6,12.413793,11.6206875,6.0068965,7.0413775,3.7448277,1.4206895,2.3586214,107.1931,40.986206,9.593103,2.6000001,5.220687,3.151727,2.3862066,31.351725,108.48276,26.503448,2.158621,1.4413794,1.9379313,1.2620686,7.2482743,47.427586,13.73793,1.4068965,0.09655165,1.0206892,5.7172422,3.5586195,9.199999,18.289656,22.2,8.862068,7.9724154,5.3241386,7.379311,4.165518,2.1793096,4.772414,137.42068,38.92414,9.6068945,6.9655185,7.8896604,4.6827574,5.8896546,47.068962,139.7931,43.75173,6.0482755,2.413793,3.8551722,2.5931044,7.9586225,43.31724,18.903448,3.655172,0.6413795,1.1379305,6.0,2.7793097,5.4068975,10.082757,22.434484,5.4620695,3.4482777,3.3931046,6.593105,4.365517,4.46207,8.124134,138.72414,45.510345,6.5655165,4.7448277,8.006897,6.213794,8.151724,39.03448,141.4,39.88276,7.4551735,1.9172412,3.9034486,3.6344836,5.172414,41.737934,20.4,8.965519,3.0482748,2.3724139,4.606897,2.4137933,1.5931046,3.4620693,17.910345,1.4068964,0.4482758,1.8137928,6.496546,4.351723,9.400003,19.199995,111.17241,18.731033,2.2344832,1.875863,4.9172435,2.9241374,8.765516,55.758625,108.37931,32.613796,4.6,1.4689667,2.6689656,2.2137933,1.9586201,32.434486,14.172414,13.144824,6.9448304,3.2413797,3.6551726,1.3999997,0.3172413,1.7586205,2.7120892016775393,5.799585687627183,11.074200640855494,12.086824522653892,24.142991958987427,15.013866772735112,23.693097363892793
475,car,15.985074,6.641791,0.014925378,0.0,0.0,0.0,0.0,1.2089553,130.17911,35.761192,0.13432837,0.0,0.0,0.0,0.074626826,31.32836,141.92537,23.776117,0.05970153,0.0,0.0,0.13432835,0.58208936,53.28358,18.343283,1.1343281,0.0,0.0,0.0,0.37313423,2.3582094,15.358209,22.656717,3.9253743,0.04477612,0.0,0.0,0.0,0.0,3.9701493,166.59702,30.910448,0.044776116,0.0,0.0,0.0,0.1940299,53.074627,163.35822,32.059704,0.04477611,0.0,0.0,0.0,0.895522,45.791046,21.104477,2.791045,0.0,0.0,0.0,0.0,0.2835822,4.761195,23.477612,4.3283587,0.0,0.0,0.0,0.0,0.029850757,3.7014928,165.92537,52.940296,0.16417907,0.0,0.0,0.0,0.014925378,27.582088,162.65672,41.58209,0.88059723,0.0,0.0,0.0,0.01492538,32.686565,20.835821,4.2686563,1.0,0.0,0.0,0.0,0.0,2.955224,16.089552,1.8059702,0.0,0.0,0.0,0.0,0.119403,5.208956,138.50746,38.13433,0.04477611,0.0,0.0,0.0,0.029850746,25.253733,149.95523,55.0,0.89552206,0.01492538,0.0,0.0,0.0,15.447762,18.25373,14.671642,1.7462684,0.01492538,0.0,0.0,0.0,0.68656707,2.698524865997281,6.037183801157467,10.418677569918705,10.853965823406105,21.626006000319467,14.123561332993365,21.656681485326356
659,human,15.39231,16.538464,6.807695,0.81538516,1.3846166,0.13076939,0.30000028,1.2923076,119.261536,43.538464,4.2999983,0.81538516,3.1076903,0.94615376,0.8692309,27.776924,118.79231,24.099998,0.5307691,0.09230765,0.32307714,1.7076916,6.346153,45.246155,13.63077,1.1769233,0.023076925,0.046153817,0.46923086,5.215386,9.553845,18.776924,21.923075,8.86923,3.0461545,1.0461555,1.6461543,0.06153836,0.3461539,3.446154,153.92308,40.907696,4.0846167,0.8923075,2.7153862,0.57692295,2.3846154,50.453842,150.85385,40.73846,4.299999,0.9846154,0.7307692,2.2153842,6.0692315,43.71538,19.39231,3.6999998,1.6000001,0.7999997,0.39230797,0.96923083,3.2846148,7.3923078,22.415384,3.738462,0.41538486,1.0307691,0.78461593,1.2692298,4.346152,7.1769223,153.43077,47.99231,2.8076916,1.3000002,2.4692273,1.215384,3.0692315,40.769234,152.70769,37.223072,4.9230757,3.1923084,1.1076924,1.3615376,3.0846155,41.723072,19.069233,5.884617,2.9307687,2.5692322,1.7230761,0.33076912,0.7538465,4.007693,15.423074,1.230769,0.16923088,0.6307697,0.33846158,1.1923085,7.5,18.615385,126.57693,27.676924,0.46153846,1.13077,2.59231,1.799998,5.4000015,44.02308,122.50769,43.01539,3.5230777,1.0076925,0.8461541,0.9461539,0.5846153,24.76154,13.900001,15.0153885,6.315381,2.5923076,1.8384625,0.55384684,0.09230764,1.3538462,2.6233885652300537,5.936584787117016,9.134960290651916,9.326635186429346,18.57113775706904,12.295159159621502,19.164189600639737
759,noise,23.590908,33.272728,5.6818185,6.9090915,3.8181822,1.4545454,7.818181,11.227273,82.181816,52.636364,9.863636,2.2272727,4.818181,1.5454547,5.681819,23.272728,80.0,28.272728,7.681819,8.363637,18.0,12.818181,5.5,21.090908,8.727273,3.6818182,2.6363635,6.1363635,29.227274,26.31818,15.409092,4.454545,29.045454,32.5,13.0,12.818181,8.227273,8.727273,6.818181,9.181819,127.681816,73.63636,21.090908,7.318181,10.545454,8.136363,11.136363,26.454546,123.40909,60.454544,15.818181,10.636363,21.818182,7.954546,2.0909092,21.090908,22.590908,12.681819,6.6363635,14.136363,34.318184,10.454546,5.3181815,8.090909,29.227272,15.0,3.6363635,11.227273,10.863637,5.6363635,9.818181,23.090908,125.63637,58.954544,8.272727,3.772727,4.4545455,12.181819,21.181818,42.909092,117.045456,58.318184,1.5,6.8181806,20.590908,18.181818,15.363639,41.409092,22.590908,14.5,3.8181818,16.181818,36.181816,14.81818,2.6363635,10.863637,18.454546,8.181819,5.8636365,4.9545455,3.4090905,4.1363635,2.6363635,17.136362,72.818184,28.045454,1.8181819,0.7272727,0.9090909,1.5454546,5.9545465,27.681818,62.772724,33.63636,3.3636365,8.227273,9.863638,7.3181806,5.8181815,16.909092,11.0,20.318182,9.545454,17.636362,24.363638,11.227274,1.4090909,2.9090908,2.5381861443995826,5.361844942151245,9.485907951594351,9.937120395202212,19.665368340545626,12.62391847090942,20.213527961423896
854,pickup,20.16547,14.877696,10.151079,6.179857,5.035971,3.2374094,2.237409,4.1079135,97.654686,40.618702,10.208638,3.3237429,8.5755415,4.244603,5.093525,24.863308,97.92087,23.30216,5.6762557,6.4820156,15.107917,5.9568357,8.158273,36.29496,16.913671,3.992805,2.0719419,5.877696,23.647478,7.2661858,6.8489246,13.863308,28.388489,11.712229,10.453234,5.6690626,7.0935235,6.294962,6.3884897,8.633093,123.61151,38.251797,17.151085,12.769789,15.431663,6.309353,8.366903,39.064743,127.16547,46.561146,12.474823,10.546765,19.395678,5.755396,7.273382,34.0,20.52518,9.1223,3.4460418,6.071941,25.827343,8.683453,4.028776,9.266187,30.3813,9.776979,5.8848934,3.5755403,7.1942444,8.345325,9.82734,10.0215845,124.42446,38.597122,8.007192,5.798566,17.884895,13.992811,14.697839,35.856117,129.32375,33.798565,7.3093524,5.6474824,19.86331,9.460432,12.503594,45.848915,22.453238,9.755397,4.7625904,8.014388,24.273386,9.64748,4.474818,9.244604,23.86331,5.661872,1.7410072,1.7697846,3.7482026,6.9208612,10.827341,17.798565,102.03597,23.827341,4.1223025,3.460431,11.705035,4.47482,10.352518,42.61151,97.89928,35.863308,6.604318,5.115109,13.690651,4.9064755,5.057554,27.366905,16.906473,13.820146,6.78417,9.194244,18.762587,5.410074,2.7194242,6.6618705,2.8075249575067196,6.0184650031189335,10.786727545593537,11.606048298229572,23.315189984622595,14.972785464026234,22.823943035628226
957,truck,17.672,9.936,2.472,0.04799998,0.0,0.0,0.016000012,1.3759999,139.688,39.584003,2.3519998,0.007999999,0.0,0.0,0.20000014,29.232,142.576,26.855999,0.30400005,0.0,0.0,0.048000004,0.75199986,42.016003,20.119999,1.5679997,0.0,0.0,0.0,0.3439999,1.1519996,10.472006,25.072,4.9040003,2.103998,0.015999997,0.0,0.0,0.128,4.456,164.504,34.84,1.9119987,0.0,0.0,0.0,0.95200014,48.752,162.624,42.664,0.9439998,0.0,0.0,0.0,0.72799957,36.496,24.24,4.08,0.007999997,0.0,0.0,0.007999998,0.12000009,3.719999,24.880001,4.192,0.12000007,0.0,0.0,0.0079999985,2.2240007,5.512001,164.424,45.112,1.016,0.0,0.0,0.0,1.864001,39.888,162.944,34.823997,0.7519996,0.023999993,0.0,0.0,0.7600001,47.896004,24.103998,3.7280002,0.28799993,0.35200012,0.0,0.0,0.0,4.264,19.16,1.7279996,0.007999997,0.0,0.0,0.031999994,3.3839984,9.736002,140.36,31.448002,0.22400002,0.0,0.0,0.0,2.6480017,40.863995,140.336,46.52799,1.2240007,0.4960002,0.0,0.0,0.28000003,27.759998,18.552,12.024001,1.7759993,1.3360007,0.0,0.0,0.0,1.3599998,3.079031239862855,8.488930903345183,13.480884031360647,11.244914271676947,24.0026787569627,15.594699828492496,23.646264400899568
1059,van,20.532787,12.27869,5.860655,0.8606554,0.39344254,0.20491813,1.8852476,4.262293,128.8033,43.762295,8.663932,3.0655756,0.6885243,0.23770474,1.057376,23.614754,127.34428,27.188526,4.7458997,0.72950876,0.5573772,1.2213107,3.983603,34.926224,18.729507,2.6311462,1.016393,0.9016392,1.885248,2.1721292,4.4262276,9.229503,26.606558,6.647542,2.7295086,2.598362,3.6557407,0.69672185,0.7704913,5.1393447,152.75409,32.77869,10.71311,9.942619,8.918035,2.5901637,3.1393452,47.663933,157.81148,41.7377,10.459007,2.1475434,0.5983603,0.8688535,5.6803274,35.45083,24.581964,5.0491815,1.4754106,1.7622931,0.94262373,1.6557382,4.3524632,6.1557426,26.114761,5.0409827,1.3852457,1.7377068,3.6967237,2.1885257,0.95081973,6.0573792,154.13116,42.581966,3.2622921,3.9918056,8.5,8.72131,9.606553,35.163933,159.82787,34.27048,4.55738,1.2704911,1.1967204,2.1721292,9.737698,44.549168,23.959019,5.8032756,3.983603,4.3442583,3.3196726,1.0327878,1.4590176,4.639345,19.67213,5.7459016,2.7950852,0.4836062,0.51639396,1.1229516,3.7213104,10.188525,131.58194,26.27869,1.8032788,0.78688514,0.49180344,2.811474,6.9590173,43.15574,129.2869,39.77869,3.508197,1.1229515,1.8524568,1.6721295,3.9918046,25.87705,18.360655,11.024586,4.7213097,2.5491812,4.1229486,2.7377076,1.139345,2.2540994,3.132299161955238,8.838828410254356,11.27951037598987,11.393354411312677,22.734772062026682,15.885231974440678,23.551808043808855
70,bike,19.369564,33.6913,21.908699,8.017388,2.7391286,2.6043465,2.5695655,2.96087,87.16957,69.365204,17.300005,3.7782621,2.0739126,3.360869,3.2086966,22.473917,85.26958,35.491302,4.0565243,3.1608682,3.030435,5.443477,8.104347,42.96957,14.65652,2.673914,2.8043475,5.730434,13.743479,7.0130424,9.947824,21.891308,24.7,18.93478,12.8826065,9.456516,6.369563,4.413041,4.3217344,5.6434784,129.56955,54.62608,14.278262,6.25652,4.269568,2.2739143,5.9695635,44.552174,132.86087,43.5,8.330435,5.765215,6.8782606,4.4347816,5.034782,43.08261,23.291304,5.860869,3.560871,6.3478274,18.721737,7.5652184,5.213044,10.83913,25.960867,5.947827,2.4304345,4.808699,6.9695683,7.9130473,11.534777,18.921734,130.25652,45.030437,5.117391,3.056523,5.2391276,5.886954,14.004357,53.73913,132.9,41.308697,5.1695657,4.8521748,7.0739126,5.473914,8.421738,45.647827,24.456522,10.7,3.9347818,6.9391303,17.930445,7.1739116,3.5956516,6.6478252,20.230433,2.4434786,2.3869553,3.547828,5.10435,6.508694,18.365221,31.947832,90.74348,22.521738,3.7130437,5.117389,2.8086944,4.5130463,13.491303,67.717384,87.64348,43.14347,8.847826,7.0391326,2.5217392,3.2999995,4.5999985,31.991306,16.278263,22.356525,11.960865,12.252176,12.34347,5.5782604,2.8391335,2.7869563,3.0574708404012583,9.553056850569682,12.357552497842375,11.295033401996221,23.137322852044615,16.154912562773678,23.69564017476568
189,boat,15.671054,7.1447363,3.7105267,13.657892,14.592107,8.763159,1.9078948,5.289473,100.144745,28.302633,9.855264,13.223686,7.197366,9.105266,2.7105267,17.697367,106.01315,23.447369,5.6052637,3.18421,5.407894,3.7368417,9.210527,28.710527,14.105263,4.0526333,0.97368467,3.2763164,27.592108,10.157893,15.236841,12.328946,20.473684,7.855263,4.960527,18.22368,21.552628,12.368422,4.947366,7.3157873,131.73685,28.236843,11.026317,19.657892,20.868423,11.986841,7.8157883,36.42105,147.76315,33.44737,7.605263,5.6710534,9.526317,6.4736834,9.171054,30.263159,22.828947,6.0657883,0.5657894,4.355263,22.76316,11.18421,11.434211,10.06579,23.328947,5.302632,3.1052635,20.421055,20.328945,12.171054,9.947367,8.0,130.96053,32.026314,2.9210525,12.947367,21.51316,17.197369,17.763159,34.67105,149.11842,26.907892,1.3026317,2.0526319,7.5789466,8.315789,12.486843,39.81579,21.986843,6.4868407,2.3815792,3.171053,14.75,8.355263,4.1447363,5.539473,22.184212,5.5263166,1.9210527,14.657893,14.776316,12.526316,7.263159,9.171054,106.11842,24.210526,1.3947368,7.8947387,8.460526,9.723685,12.552633,33.381577,104.052635,32.473686,2.3289466,0.4210527,4.5657887,3.7236834,5.763158,20.197367,12.328946,10.078946,4.38158,4.328947,12.105268,3.3421056,0.38157892,1.7105267,2.8102113547611203,6.4003691042952715,10.885939543341202,10.440380143157617,21.103551397919777,13.64530871592662,23.24325124005683
292,canoe,15.368795,13.503551,13.099291,6.851064,8.765964,4.7163143,1.4893618,2.3546097,105.27659,41.524822,11.439719,4.0780125,6.021281,3.2269545,2.7446806,30.99291,108.93617,26.702131,2.5957444,1.0,1.4468088,1.3687948,6.5177307,45.21276,15.787235,2.1134748,0.4964538,0.9432622,4.7446804,3.2765956,8.297871,19.085102,22.078014,9.333333,9.219859,7.2765956,8.773049,5.4822693,2.3404264,4.446809,135.2766,42.014183,11.156024,8.673761,8.411341,6.042551,7.3900714,46.46809,140.58865,47.19149,7.326241,1.9290787,1.8510636,2.0141838,8.631207,43.716316,19.255318,4.2553196,1.1489363,1.340426,6.177304,2.8226945,4.9361687,10.446809,21.99291,5.6453896,4.1205645,5.1418424,6.7659574,3.702127,2.9574475,7.0780134,135.69504,47.80142,7.992909,5.7375875,8.0,7.6879435,8.539007,37.418438,140.65958,44.51773,8.319147,1.2836882,2.1773038,2.9361684,6.2978716,42.68795,20.141842,10.219858,4.2411346,3.489361,6.2695055,2.0425532,2.0141852,4.297872,17.156025,1.5957446,0.5531914,2.4609902,5.553191,2.0921974,7.3546076,18.390068,103.28369,20.75887,2.680852,1.7517749,4.737589,3.3191457,6.9574466,49.411335,105.106384,39.14894,5.624113,1.5319155,1.9361695,1.2765955,2.1276593,28.879435,14.822697,16.53901,8.368791,4.205674,5.531912,0.5460995,0.48936206,1.6312057,2.7174841480238032,5.848834806037922,11.77442548154929,11.134729701587007,23.381094313631515,14.328439194376632,22.595047236077527
476,car,14.629213,13.595507,2.7191014,0.0,0.0,0.0,0.0,1.235955,129.69662,43.842697,1.6853929,0.0,0.0,0.0,0.26966295,34.292137,136.5955,26.853931,0.1573034,0.0,0.0,0.056179788,3.0337088,52.865166,17.842697,1.1348314,0.0,0.0,0.0,0.17977533,2.8876395,14.662923,21.932583,4.3146076,0.2921347,0.0,0.0,0.0,0.0,4.8314605,162.08989,32.651684,0.078651704,0.0,0.0,0.0,0.40449437,63.49438,157.82022,33.52809,0.0,0.0,0.0,0.011235958,1.9887638,51.382023,17.483147,2.5730336,0.0,0.0,0.0,0.0,0.69662946,4.865168,22.13483,4.348315,0.0,0.0,0.0,0.0,0.2921347,3.7528098,162.33708,60.696632,0.011235958,0.0,0.0,0.0,0.089887656,33.97753,158.62921,48.595505,0.12359553,0.0,0.0,0.0,0.10112359,36.955055,16.325842,3.6629212,0.24719097,0.0,0.0,0.0,0.011235957,2.8876407,13.044943,1.3370787,0.0,0.0,0.0,0.0,1.8314614,9.157304,128.95506,41.52809,0.089887656,0.0,0.0,0.0,1.1123596,37.573036,137.20224,60.370785,2.078652,0.0,0.0,0.0,0.08988766,21.47191,14.64045,17.460672,3.8651686,0.0,0.0,0.0,0.0,0.6853932,2.70646557341202,6.0827165774448035,10.47513303654014,10.870845368309777,21.600749765805066,14.064443169907936,21.862433995977614
660,human,14.245902,13.360655,8.5,2.360655,0.70491815,1.5983609,2.2295086,2.6967208,104.81967,42.704914,8.024589,2.8688536,1.4016393,2.5737712,2.3442628,22.926228,109.39345,28.672129,1.6885244,0.9098363,0.59016377,2.2459009,7.418034,44.516396,17.770489,3.5327873,0.40163925,0.36885235,0.6557375,7.5245852,9.254096,20.336065,20.549181,7.344262,4.139345,2.0901637,3.8278708,1.8688537,1.3360647,4.614754,146.36066,36.885242,6.9262285,6.5737715,6.4344263,2.8852468,4.4918036,48.377052,147.57378,39.336067,5.5901637,1.9754094,0.6639344,2.516393,11.581965,48.77869,22.336065,3.5655735,0.35245907,0.29508188,0.28688523,4.9508243,6.8442607,13.565575,22.786886,3.9672134,1.4344268,2.0327878,5.9754143,2.434427,1.6065574,7.770491,145.36887,47.877052,4.606558,2.6147537,5.9016376,5.344259,6.4754124,36.409836,149.34427,46.598366,8.27869,1.0,0.8278686,1.9672122,6.5327873,38.81967,21.508198,13.204917,5.098361,0.73770475,0.38524577,0.31967226,1.5081974,3.5,16.22951,1.803279,0.19672145,2.4836068,6.05738,3.4590175,8.245903,17.918036,116.09836,27.131151,1.3360656,1.3852457,1.9754094,2.5327876,7.9262295,43.426228,115.96721,44.45082,7.401639,1.5409833,1.6229515,2.1721296,2.5409827,26.155739,16.704918,22.311474,10.631146,2.9754093,1.0163939,0.18032795,0.049180347,2.1311471,2.660255678008943,5.969803852322014,9.346874132969239,9.316432910637658,19.55887917492352,12.749010778029723,18.651386055083233
760,noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6666666,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3333335,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.6666667,0.0,0.0,0.0,0.0,0.0,11.666666,185.66667,59.666664,2.6666665,0.0,0.0,0.0,22.666668,143.33333,108.333336,42.666668,20.0,0.0,0.0,0.0,61.0,132.66667,0.3333333,1.3333334,2.0,0.0,0.0,0.0,1.0,1.0,20.333334,8.333333,0.0,0.0,0.0,0.0,0.0,7.0,185.66667,158.33333,26.0,0.0,0.0,0.0,3.6666665,80.333336,123.333336,139.0,62.666664,0.0,0.0,0.0,19.0,51.666668,0.3333333,3.6666665,7.333333,0.0,0.0,0.0,0.6666666,0.6666667,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.666668,2.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,12.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,2.8090911192764914,6.6301568564440725,9.496124973987865,8.535369811286701,17.66248103833921,11.865869666165521,17.749429681936117
855,pickup,12.073395,9.642202,5.21101,3.6055055,7.4587193,3.899082,3.3577988,5.688074,107.3578,23.954124,5.045874,2.5688071,4.3761473,4.899082,5.7339435,23.137613,116.79817,20.477062,3.183486,2.1376147,4.798166,5.2752295,8.743118,35.908253,16.908257,2.6238537,1.9724754,5.3210974,36.70642,9.110092,5.1192684,11.94496,20.128439,8.12844,6.091744,7.9357796,8.1100855,4.944955,5.201835,6.431193,134.66055,26.440365,7.697246,8.055043,9.0642185,7.5045877,7.3027534,33.036705,140.44955,38.036697,5.935779,5.220183,11.256881,5.816514,7.256884,31.201828,22.761467,5.495412,2.53211,6.8256874,44.532112,10.201835,4.862386,7.110091,21.330275,8.321099,5.9633026,8.192662,8.467886,4.091743,5.633028,8.229359,134.38531,35.192665,5.899082,6.0366974,8.155963,8.394493,10.825689,31.422014,139.09174,30.605503,7.394492,3.3853204,11.339451,6.862385,8.577982,39.83486,22.201834,8.697247,5.0091734,10.284405,40.935776,7.761469,3.5045867,6.12844,15.963303,4.5137606,2.2018344,3.7706413,6.48624,4.3577986,10.183486,14.091748,113.6789,21.926605,5.6789,5.7889915,4.495413,2.1100914,7.311927,39.70642,112.29358,34.495407,8.697251,5.431192,10.256881,3.0733943,2.7155964,24.385323,17.073395,15.825691,6.7798176,10.779818,35.94496,5.449542,1.7706425,2.6146798,2.8174026330704485,6.1972612363314985,10.407713229145955,10.920249866493041,23.30646660091122,14.147372873923672,21.58430946235019
